year,tree,bagPerReplicate,gallSizeDiameter_mm,BtreataeEmergence 
2004,5,2,6.96,0
2004,5,2,6.55,0
2004,5,2,4.91,0
2004,5,2,5.36,0
2004,5,2,5.86,0
2004,5,2,5.23,0
2004,5,2,4.73,0
2004,5,2,6.88,0
2004,5,2,7.01,0
2004,5,2,6.11,0
2004,5,2,6.32,0
2004,5,2,5.96,0
2004,5,2,2.85,0
2004,5,2,5.77,0
2004,5,2,5.67,0
2004,5,2,5.23,0
2004,5,2,6.79,0
2004,5,2,5.07,0
2004,5,2,5.36,0
2004,5,2,7.34,0
2004,5,2,5.78,0
2004,5,2,6.23,0
2004,5,2,6.93,0
2004,5,2,6.25,0
2004,5,2,6.81,0
2004,5,2,6.52,0
2004,5,2,5.54,0
2004,5,2,5.22,0
2004,5,2,4.94,0
2004,5,2,4.6,0
2004,5,2,3.86,0
2004,5,2,5.34,1
2004,5,2,6.18,1
2004,5,2,5.44,1
2004,5,2,5.98,1
2004,5,2,6.12,1
2004,5,2,7.89,1
2004,5,2,7.58,1
2004,5,2,5.21,1
2004,5,2,5.57,1
2004,5,2,6.1,1
2004,5,2,6.02,1
2004,5,2,7.85,1
2004,5,2,5.75,1
2004,5,2,5.94,1
2004,5,2,5.27,1
2004,5,2,6.81,1
2004,5,2,5.85,1
2004,5,2,6.43,1
2004,5,2,5.21,1
2004,5,2,6,1
2004,5,2,7.07,1
2004,5,2,5.39,1
2004,5,2,6.82,1
2004,5,2,6.73,1
2004,5,2,6.22,1
2004,5,2,4.75,1
2004,5,2,5.26,1
2004,5,2,6.62,1
2004,5,2,7.55,1
2004,5,2,6.57,1
2004,5,2,5.79,1
2004,5,2,5.79,1
2004,5,2,3.94,1
2004,5,2,5.31,1
2004,5,2,5.2,1
2004,5,2,4.4,1
2004,5,2,5.32,1
2004,5,2,5.76,1
2004,5,2,6.34,1
2004,5,2,4.66,1
2004,5,2,4.82,1
2004,5,2,5.4,1
2004,5,2,6.38,1
2004,5,2,5.15,1
2004,5,2,5.92,1
2004,5,2,3.97,1
2004,5,2,5.24,1
2004,5,2,6.7,1
2004,5,2,6.66,1
2004,5,2,5.62,1
2004,5,2,4.53,1
2004,5,2,6.53,1
2004,5,2,5.8,1
2004,5,2,6.05,1
2004,5,2,7.06,1
2004,5,2,6.08,1
2004,5,2,6.29,1
2004,5,2,6.27,1
2004,5,2,6.34,1
2004,5,2,4.88,1
2004,5,2,6.35,1
2004,5,2,5.45,1
2004,5,2,6.67,1
2004,5,2,4.78,1
2004,5,2,5.35,1
2004,5,2,6.14,1
2004,5,2,3.57,1
2004,5,2,5.84,1
2004,5,2,5.71,1
2004,5,2,6.48,1
2004,5,2,6.49,1
2004,5,2,6.02,1
2004,5,2,6.21,1
2004,5,2,5.03,1
2004,5,2,4.97,1
2004,5,2,6.35,1
2004,5,2,5.59,1
2004,5,2,7.09,1
2004,5,2,5.08,1
2004,5,2,5.91,1
2004,5,2,5.24,1
2004,5,2,6.11,1
2004,5,2,7.19,1
2004,5,2,5.27,1
2004,5,2,6.2,1
2004,5,2,5.44,1
2004,5,2,6.35,1
2004,5,2,4.93,1
2004,5,2,5.89,1
2004,5,2,5.62,1
2004,5,2,5.76,1
2004,5,2,6.32,1
2004,5,2,4.54,1
2004,5,2,7.17,1
2004,5,2,5.91,1
2004,5,2,5.08,1
2004,5,2,4.51,1
2004,5,2,6.84,1
2004,5,2,5.47,1
2004,5,2,5.8,1
2004,5,2,4.94,1
2004,5,2,4.83,1
2004,5,2,6.14,1
2004,5,2,5.2,1
2004,5,2,5.32,1
2004,5,2,6.18,1
2004,5,2,6.15,1
2004,5,2,4.49,1
2004,5,2,6.95,1
2004,5,2,5.01,1
2004,5,2,4.15,1
2004,5,2,4.64,1
2004,5,2,5.22,1
2004,5,2,5.8,1
2004,5,2,5.13,1
2004,5,2,5.59,1
2004,5,2,4.02,1
2004,5,2,6.73,0
2004,5,2,5.35,0
2004,5,2,6.44,0
2004,5,2,6.54,0
2004,5,2,6.33,0
2004,5,2,5.81,0
2004,5,2,5.14,0
2004,5,2,5.55,0
2004,5,2,5.11,0
2004,5,2,5.18,0
2004,5,2,5.22,0
2004,5,2,4.87,0
2004,5,2,4.78,0
2004,5,2,5.55,0
2004,5,2,4.8,0
2004,5,2,4.39,0
2004,5,2,2.48,0
2004,5,2,4.99,0
2004,5,2,3.9,0
2004,5,2,3.49,0
2004,5,2,3.22,0
2004,5,2,2.39,0
2004,5,2,2.53,0
2004,5,2,2.3,0
2004,5,2,2.22,0
2004,5,2,2.95,0
2004,5,2,2.35,0
2004,5,2,2.29,0
2004,5,2,1.98,0
2004,5,2,2.46,0
2004,5,2,1.83,0
2004,5,2,5.25,1
2004,5,2,7.62,1
2004,5,2,5.65,1
2004,5,2,4.03,1
2004,5,2,5.94,1
2004,5,2,7.22,1
2004,5,2,7.23,1
2004,5,2,5.59,1
2004,5,2,5.57,1
2004,5,2,4.67,1
2004,5,2,6.21,1
2004,5,2,3.97,1
2004,5,2,5.28,1
2004,5,2,6.23,1
2004,5,2,5.84,1
2004,5,2,6.28,1
2004,5,2,7.17,1
2004,5,2,5.24,1
2004,5,2,5.31,1
2004,5,2,4.84,1
2004,5,2,6.2,1
2004,5,2,4.77,1
2004,5,2,4.78,1
2004,5,2,4.99,1
2004,5,2,6.24,1
2004,5,2,5.59,1
2004,5,2,6.54,1
2004,5,2,6.66,1
2004,5,2,6.34,1
2004,5,2,6.23,1
2004,5,2,6.06,1
2004,5,2,5.92,1
2004,5,2,5.34,1
2004,5,2,6.5,1
2004,5,2,4.98,1
2004,5,2,5.15,1
2004,5,2,5.56,1
2004,5,2,6.89,1
2004,5,2,5.99,1
2004,5,2,4.4,1
2004,5,2,5.9,1
2004,5,2,6.57,1
2004,5,2,5.2,1
2004,5,2,7.09,1
2004,5,2,6.1,1
2004,5,2,3.84,1
2004,5,2,3.77,1
2004,5,2,5.51,1
2004,5,2,4.56,1
2004,5,2,4.61,1
2004,5,2,5.59,1
2004,5,2,3.6,1
2004,5,2,4.41,1
2004,5,2,3.22,1
2004,5,2,4.9,1
2004,5,2,4.91,1
2004,5,2,5.37,1
2004,5,2,4.3,1
2004,5,2,3.67,1
2004,5,2,4.04,1
2004,5,2,5.97,1
2004,5,2,5.88,1
2004,5,2,5.43,1
2004,5,2,4.38,1
2004,5,2,4.02,1
2004,5,2,4.55,1
2004,5,2,4.85,1
2004,5,2,4.05,1
2004,5,2,3.92,1
2004,5,2,5.17,1
2004,5,2,5.49,1
2004,5,2,5.6,1
2004,5,2,4.82,1
2004,5,2,5.35,1
2004,5,2,5.15,1
2004,5,2,4.64,1
2004,5,2,4.67,1
2004,5,2,5.01,1
2004,5,2,5.83,1
2004,5,2,5.63,1
2004,5,2,6.54,1
2004,5,2,4.22,1
2004,5,2,6.35,1
2004,5,2,5.33,1
2004,5,2,5.1,1
2004,5,2,6.13,1
2004,5,2,5.45,1
2004,5,2,5.58,1
2004,5,2,6.16,1
2004,5,2,4.61,1
2004,5,2,4.02,1
2004,5,2,4.76,1
2004,5,2,5.52,1
2004,5,2,5.79,1
2004,5,2,5.9,1
2004,5,2,4.23,1
2004,5,2,5.65,1
2004,5,2,3.92,1
2004,5,2,4.79,1
2004,5,2,5.46,1
2004,5,2,5.25,1
2004,5,2,4.31,1
2004,5,2,4.84,1
2004,5,3,6.48,1
2004,5,3,6.28,1
2004,5,3,5.68,1
2004,5,3,4.53,1
2004,5,3,5.95,1
2004,5,3,5.55,1
2004,5,3,4.86,1
2004,5,3,5.24,1
2004,5,3,5.76,1
2004,5,3,6.01,1
2004,5,3,6.19,1
2004,5,3,6.98,1
2004,5,3,4.61,1
2004,5,3,5.4,1
2004,5,3,4.82,1
2004,5,3,5.34,1
2004,5,3,5.89,1
2004,5,3,5.96,1
2004,5,3,5.79,1
2004,5,3,5.59,1
2004,5,3,5.4,1
2004,5,3,6.44,1
2004,5,3,4.45,1
2004,5,3,4.59,1
2004,5,3,6.01,1
2004,5,3,6.66,0
2004,5,3,5.39,0
2004,5,3,6.36,0
2004,5,3,5.46,0
2004,5,3,6.41,0
2004,5,3,5.44,0
2004,5,3,3.07,0
2004,5,3,2.74,0
2004,5,3,1.76,0
2004,5,3,2.41,0
2004,5,3,4.58,0
2004,4,1,6.69,0
2004,4,1,5.26,0
2004,4,1,7.38,0
2004,4,1,7.33,0
2004,4,1,6.55,0
2004,4,1,5.9,0
2004,4,1,5.21,0
2004,4,1,5.88,0
2004,4,1,5.77,0
2004,4,1,5.1,0
2004,4,1,4.97,0
2004,4,1,2.96,0
2004,4,1,3.55,0
2004,4,1,7.45,1
2004,4,1,7.25,1
2004,4,1,6.15,1
2004,4,1,6.42,1
2004,4,1,6.57,1
2004,4,1,6.99,1
2004,4,1,4.28,1
2004,4,1,5.46,1
2004,4,1,7.09,1
2004,4,1,6.3,1
2004,4,1,5.6,1
2004,4,1,7.67,1
2004,4,1,5.6,1
2004,4,1,4.26,1
2004,4,1,6.23,1
2004,4,1,6.71,1
2004,4,1,5.98,1
2004,4,1,6.93,1
2004,4,1,5.75,1
2004,4,1,5.26,1
2004,4,1,5.53,1
2004,4,1,3.96,1
2004,4,1,4.67,1
2004,4,1,5.83,1
2004,4,1,5.16,1
2004,4,1,4.8,1
2004,4,1,6.15,1
2004,4,1,2.76,1
2004,4,1,6.02,1
2004,4,1,5.26,1
2004,4,1,5.96,1
2004,4,1,4.13,1
2004,4,1,3.67,1
2004,4,1,4.03,0
2004,4,1,7.34,0
2004,4,1,6.9,0
2004,4,1,6.76,0
2004,4,1,7.38,0
2004,4,1,6.84,0
2004,4,1,6.4,0
2004,4,1,6.78,0
2004,4,1,4.5,0
2004,4,1,7.14,0
2004,4,1,6.63,0
2004,4,1,4.14,0
2004,4,1,5.5,0
2004,4,1,6.76,0
2004,4,1,7.5,0
2004,4,1,5.97,0
2004,4,1,5.37,0
2004,4,1,6.03,0
2004,4,1,5.92,0
2004,4,1,5.91,0
2004,4,1,6.27,0
2004,4,1,5.04,0
2004,4,1,5.41,0
2004,4,1,5.46,0
2004,4,1,4.49,0
2004,4,1,5.85,0
2004,4,1,5.11,0
2004,4,1,4.63,0
2004,4,1,4.23,0
2004,4,1,4.65,0
2004,4,1,3.88,0
2004,4,1,3.86,0
2004,4,1,5.21,0
2004,4,1,5.67,0
2004,4,1,3.36,0
2004,4,1,5.32,0
2004,4,1,5.55,0
2004,4,1,4.2,0
2004,4,1,6.37,0
2004,4,1,5.75,0
2004,4,1,4.72,0
2004,4,1,5.41,0
2004,4,1,5.55,0
2004,4,1,4.51,0
2004,4,1,4.66,0
2004,4,1,4.66,0
2004,4,1,5.75,1
2004,4,1,7.89,1
2004,4,1,6.99,1
2004,4,1,6.39,1
2004,4,1,7.11,1
2004,4,1,5.93,1
2004,4,1,7.91,1
2004,4,1,6.69,1
2004,4,1,5.69,1
2004,4,1,7.25,1
2004,4,1,6.38,1
2004,4,1,5.56,1
2004,4,1,6.51,1
2004,4,1,5.73,1
2004,4,1,7.63,1
2004,4,1,6.33,1
2004,4,1,6.36,1
2004,4,1,6.11,1
2004,4,1,6.22,1
2004,4,1,7.1,1
2004,4,1,6.26,1
2004,4,1,7.28,1
2004,4,1,6.25,1
2004,4,1,7.51,1
2004,4,1,6.88,1
2004,4,1,6.25,1
2004,4,1,6.76,1
2004,4,1,6.18,1
2004,4,1,5.37,1
2004,4,1,5.33,1
2004,4,1,6.85,1
2004,4,1,6.96,1
2004,4,1,6.33,1
2004,4,1,6.5,1
2004,4,1,6.09,1
2004,4,1,5.95,1
2004,4,1,6.18,1
2004,4,1,6.22,1
2004,4,1,7.27,1
2004,4,1,7.22,1
2004,4,1,5.59,1
2004,4,1,6.34,1
2004,4,1,7.44,1
2004,4,1,4.74,1
2004,4,1,5.9,1
2004,4,1,6.23,1
2004,4,1,6.71,1
2004,4,1,6.59,1
2004,4,1,7.17,1
2004,4,1,6.89,1
2004,4,1,4.85,1
2004,4,1,7.62,1
2004,4,1,5.05,1
2004,4,1,5.52,1
2004,4,1,7.01,1
2004,4,1,6.19,1
2004,4,1,7.41,1
2004,4,1,6.19,1
2004,4,1,6.21,1
2004,4,1,5.5,1
2004,4,1,7.57,1
2004,4,1,6.21,1
2004,4,1,5.86,1
2004,4,1,6.08,1
2004,4,1,3.8,1
2004,4,1,5.34,1
2004,4,1,6.86,1
2004,4,1,5.81,1
2004,4,1,6.67,1
2004,4,1,6.86,1
2004,4,1,7.22,1
2004,4,1,5.78,1
2004,4,1,6.14,1
2004,4,1,5.51,1
2004,4,1,6.81,1
2004,4,1,6.23,1
2004,4,1,6.84,1
2004,4,1,6.1,1
2004,4,1,6.69,1
2004,4,1,6.79,1
2004,4,1,6.76,1
2004,4,1,8.36,1
2004,4,1,5.61,1
2004,4,1,5.63,1
2004,4,1,5.12,1
2004,4,1,4.79,1
2004,4,1,6.07,1
2004,4,1,4.7,1
2004,4,1,5.17,1
2004,4,1,5.53,1
2004,4,1,5.4,1
2004,4,1,4.73,1
2004,4,1,4.45,1
2004,4,1,5.75,1
2004,4,1,4.94,1
2004,4,1,4.76,1
2004,4,1,5.23,1
2004,4,1,6.64,1
2004,4,1,7.49,1
2004,4,1,6.37,1
2004,4,1,6.82,1
2004,4,1,5.76,1
2004,4,1,5.81,1
2004,4,1,5.32,1
2004,4,1,7.08,1
2004,4,1,5.35,1
2004,4,1,5.9,1
2004,4,1,6.49,1
2004,4,1,6.04,1
2004,4,1,6.88,1
2004,4,1,5.8,1
2004,4,1,6.57,1
2004,4,1,5.6,1
2004,4,1,5.29,1
2004,4,1,6.35,1
2004,4,1,5.51,1
2004,4,1,5.86,1
2004,4,1,5.37,1
2004,4,1,5.81,1
2004,4,1,5.29,1
2004,4,1,6.49,1
2004,4,1,6.69,1
2004,4,1,5.04,1
2004,4,1,5.16,1
2004,4,1,5.47,1
2004,4,1,5.41,1
2004,4,1,5.14,1
2004,4,1,5.9,1
2004,4,1,4.71,1
2004,4,1,5.6,1
2004,4,1,5.33,1
2004,4,1,6.61,1
2004,4,1,5.96,1
2004,4,1,6.8,1
2004,4,1,6.86,1
2004,4,1,6.93,1
2004,4,1,5.67,1
2004,4,1,4.45,1
2004,4,1,6.9,1
2004,4,1,6.14,1
2004,4,1,6.5,1
2004,4,1,5.65,1
2004,4,1,6.78,1
2004,4,1,5.98,1
2004,4,1,5.25,1
2004,4,1,6.21,1
2004,4,1,4.92,1
2004,4,1,4.77,1
2004,4,1,5.23,1
2004,4,1,5.12,1
2004,4,1,5.92,1
2004,4,1,6.11,1
2004,4,1,6.87,1
2004,4,1,5.98,1
2004,4,1,5.76,1
2004,4,1,2.86,1
2004,4,1,6.06,1
2004,4,1,3.01,1
2004,4,1,4.44,1
2004,4,1,4.54,1
2004,4,1,4.63,1
2004,4,1,4.97,1
2004,4,1,5.32,1
2004,4,1,4.61,1
2004,4,1,5.25,1
2004,4,1,4.79,1
2004,4,1,6.32,1
2004,4,1,6.09,1
2004,4,1,6.34,1
2004,4,1,4.29,1
2004,4,1,4.36,1
2004,4,1,4.81,1
2004,4,1,5.18,1
2004,4,1,5.8,1
2004,4,1,5.01,1
2004,4,1,5.04,1
2004,4,1,3.8,1
2004,4,1,3.02,1
2004,4,1,6.48,1
2004,4,1,5.8,1
2004,4,1,5.31,1
2004,4,1,4.41,1
2004,4,1,3.73,1
2004,4,1,6.05,1
2004,4,1,4.9,1
2004,4,1,6.42,1
2004,4,1,5.85,1
2004,4,1,5.89,1
2004,4,1,5.27,1
2004,4,1,6,1
2004,4,1,6.32,1
2004,4,1,3.87,1
2004,4,1,4.97,1
2004,4,1,5.1,1
2004,4,1,6.36,1
2004,4,1,4.81,1
2004,4,1,4.99,1
2004,4,1,4.87,1
2004,4,1,4.89,1
2004,4,1,6.21,1
2004,4,1,5.23,1
2004,4,1,5.28,1
2004,4,1,4.12,1
2004,4,1,5.68,1
2004,4,1,3.41,1
2004,4,1,4.59,1
2004,4,1,5.44,1
2004,4,1,4.38,1
2004,4,1,4.63,1
2004,4,3,6.71,1
2004,4,3,7.12,1
2004,4,3,6.67,1
2004,4,3,6.64,1
2004,4,3,6.91,1
2004,4,3,4.54,1
2004,4,3,5.11,1
2004,4,3,5.41,1
2004,4,3,5.73,1
2004,4,3,6.11,1
2004,4,3,5.53,1
2004,4,3,4.8,1
2004,4,3,5.78,1
2004,4,3,6.02,1
2004,4,3,6.89,1
2004,4,3,6.6,1
2004,4,3,6.07,1
2004,4,3,5.52,1
2004,4,3,5.69,1
2004,4,3,4.99,1
2004,4,3,6.55,1
2004,4,3,6.12,1
2004,4,3,5.93,1
2004,4,3,5.88,1
2004,4,3,6.34,1
2004,4,3,6.16,1
2004,4,3,5.59,1
2004,4,3,5.73,1
2004,4,3,5.45,1
2004,4,3,6.4,1
2004,4,3,5.2,1
2004,4,3,5.54,1
2004,4,3,7.28,1
2004,4,3,5.61,1
2004,4,3,5.81,1
2004,4,3,6.37,1
2004,4,3,6.09,1
2004,4,3,4.53,1
2004,4,3,6.46,1
2004,4,3,6.31,1
2004,4,3,5.82,1
2004,4,3,7.21,1
2004,4,3,8.13,1
2004,4,3,6.07,1
2004,4,3,5.22,1
2004,4,3,5.07,1
2004,4,3,4.96,1
2004,4,3,5.95,1
2004,4,3,5.6,1
2004,4,3,5.63,1
2004,4,3,5.9,1
2004,4,3,6.24,1
2004,4,3,4.89,1
2004,4,3,5.93,1
2004,4,3,5.43,1
2004,4,3,4.03,1
2004,4,3,4.36,1
2004,4,3,5.81,1
2004,4,3,6.29,1
2004,4,3,6.43,1
2004,4,3,5.86,1
2004,4,3,5.49,1
2004,4,3,5.28,1
2004,4,3,4.82,1
2004,4,3,4.8,1
2004,4,3,5.69,1
2004,4,3,7.04,1
2004,4,3,7.02,1
2004,4,3,6.97,1
2004,4,3,4.57,1
2004,4,3,6.07,1
2004,4,3,4.87,1
2004,4,3,4.41,1
2004,4,3,5.19,1
2004,4,3,4.71,1
2004,4,3,4.12,1
2004,4,3,6.55,1
2004,4,3,5.62,1
2004,4,3,3.22,1
2004,4,3,4.25,1
2004,4,3,4.37,1
2004,4,3,5.71,1
2004,4,3,5.91,1
2004,4,3,5.84,1
2004,4,3,6.02,0
2004,4,3,5.67,0
2004,4,3,0.97,0
2004,4,3,6.9,0
2004,4,3,5.83,0
2004,4,3,5.14,0
2004,4,3,4.97,0
2004,4,3,7.1,0
2004,4,3,7.44,0
2004,4,3,5.51,0
2004,4,3,4.5,0
2004,4,3,4.84,0
2004,4,3,5.88,0
2004,4,3,6.52,0
2004,4,3,4.22,0
2004,4,3,6.33,0
2004,4,3,5.77,0
2004,4,3,4.61,0
2004,4,3,5.23,0
2004,4,3,2.78,0
2004,4,3,2.22,0
2004,4,3,5.27,0
2004,4,3,3.14,0
2004,4,3,4.81,0
2004,4,2,6.58,1
2004,4,2,4.58,1
2004,4,2,3.88,1
2004,4,2,3.7,0
2004,4,3,5.27,1
2004,4,3,5.28,1
2004,4,3,5.62,1
2004,4,3,4.48,1
2004,4,3,3.77,1
2004,4,3,5.77,1
2004,4,3,4.21,1
2004,4,3,4.91,1
2004,4,3,3.72,1
2004,4,3,5.98,1
2004,4,3,4.28,1
2004,4,3,5.79,1
2004,4,3,4.86,1
2004,4,3,5.35,1
2004,4,3,4.52,1
2004,4,3,5.98,1
2004,4,3,5.04,1
2004,4,3,5.2,1
2004,4,3,5.31,1
2004,4,3,4.49,1
2004,4,3,4.59,1
2004,4,3,4.79,1
2004,4,3,4.41,1
2004,4,3,4.65,1
2004,4,3,5.19,1
2004,4,3,5.06,1
2004,4,3,4.06,1
2004,4,3,3.52,1
2004,4,3,4.37,0
2004,4,3,4.21,0
2004,4,1,2.94,0
2004,4,1,4.61,0
2004,4,1,5.12,0
2004,4,1,4.61,0
2004,4,1,4.92,0
2004,4,1,3.18,0
2004,4,1,4.65,0
2004,4,1,4.81,0
2004,4,1,3.49,0
2004,4,1,5.55,1
2004,4,1,4.87,1
2004,4,1,5.79,1
2004,4,1,4.73,1
2004,4,1,4.62,1
2004,4,1,4.19,1
2004,4,1,4.99,1
2004,4,1,4.03,1
2004,4,1,5.03,1
2004,4,1,4.98,1
2004,4,1,5.42,1
2004,4,1,6.5,1
2004,4,1,2.87,1
2004,4,1,6.06,1
2004,4,1,5.04,1
2004,4,1,2.47,1
2004,4,1,4.23,1
2004,4,1,5.69,1
2004,4,1,3.77,1
2004,4,1,4.04,1
2004,4,1,6,1
2004,4,1,3.52,1
2004,4,1,4.67,1
2004,4,1,5.73,1
2004,4,1,5.98,1
2004,4,1,5.79,1
2004,4,1,4.14,1
2004,4,1,4.49,1
2004,4,1,4.42,1
2004,4,1,5.69,1
2004,4,1,3.92,1
2004,4,1,5.24,1
2004,4,1,5.83,1
2004,4,1,4.66,1
2004,4,1,4.6,1
2004,4,1,3.69,1
2004,4,1,4.63,1
2004,4,1,5.26,1
2004,4,1,4.41,1
2004,4,1,5.15,1
2004,4,1,4.33,1
2004,4,1,4.96,1
2004,4,1,4.35,1
2004,4,1,5.71,1
2004,4,1,5.14,1
2004,4,1,3.92,1
2004,4,1,3.53,1
2004,4,1,3.53,1
2004,4,1,2.97,1
2004,4,3,4.63,1
2004,4,3,4.36,1
2004,4,3,4.62,1
2004,4,3,4.66,1
2004,4,1,6.54,1
2004,4,1,5.9,1
2004,4,1,4.99,0
2004,4,1,3.95,0
2004,4,3,5.6,1
2004,4,3,4.22,1
2004,4,3,5.63,1
2004,4,3,6.19,1
2004,4,3,4.64,1
2004,4,3,2.09,0
2004,4,3,2.22,0
2004,4,1,5.54,1
2004,4,1,5.19,1
2004,4,1,5.9,1
2004,4,1,5.25,1
2004,4,1,4.79,1
2004,4,1,5.8,1
2004,4,1,5.36,1
2004,4,1,5.75,1
2004,4,1,5.51,1
2004,4,1,5.47,1
2004,4,1,5.2,1
2004,4,1,5.4,1
2004,4,1,4.96,1
2004,4,1,5.32,0
2004,4,1,5.33,0
2004,4,1,3.53,0
2004,4,3,7.27,0
2004,4,3,7.23,0
2004,4,3,7.1,0
2004,4,3,6.43,0
2004,4,3,7.42,0
2004,4,3,7.35,0
2004,4,3,6.93,0
2004,4,3,7.3,0
2004,4,3,7.41,0
2004,4,3,6.77,0
2004,4,3,6.32,0
2004,4,3,5.84,0
2004,4,3,4.51,0
2004,4,3,5.79,0
2004,4,3,5.51,0
2004,4,3,6.93,1
2004,4,3,6.61,1
2004,4,3,7.28,1
2004,4,3,6.81,1
2004,4,3,7.92,1
2004,4,3,7.78,1
2004,4,3,7.7,1
2004,4,3,7.78,1
2004,4,3,6.47,1
2004,4,3,6.6,1
2004,4,3,6.82,1
2004,4,3,6.69,1
2004,4,3,7.52,1
2004,4,3,7.72,1
2004,4,3,6.53,1
2004,4,3,6.96,1
2004,4,3,6.3,1
2004,4,3,6.04,1
2004,4,3,6.91,1
2004,4,3,7.01,1
2004,4,3,6.42,1
2004,4,3,6.36,1
2004,4,3,6.86,1
2004,4,3,7.92,1
2004,4,3,7.91,1
2004,4,3,7.87,1
2004,4,3,8.2,1
2004,4,3,7.31,1
2004,4,3,5.91,1
2004,4,3,6.94,1
2004,4,3,7.34,1
2004,4,3,7.57,1
2004,4,3,8.44,1
2004,4,3,8.25,1
2004,4,3,6.91,1
2004,4,3,6.71,1
2004,4,3,7.04,1
2004,4,3,7.27,1
2004,4,3,7.4,1
2004,4,3,6.17,1
2004,4,3,7.35,1
2004,4,3,6.91,1
2004,4,3,7.42,1
2004,4,3,5.88,1
2004,4,3,7.02,1
2004,4,3,7.09,1
2004,4,3,6.64,1
2004,4,3,6.89,1
2004,4,3,7.22,1
2004,4,3,6.21,1
2004,4,3,7.46,1
2004,4,3,6.21,1
2004,4,3,6.62,1
2004,4,3,6.42,1
2004,4,3,6.64,1
2004,4,3,6.82,1
2004,4,3,4.96,1
2004,4,3,6.04,1
2004,4,3,6.84,1
2004,4,3,6.05,1
2004,4,3,6.08,1
2004,4,3,6.38,1
2004,4,3,6.2,1
2004,4,3,6.28,1
2004,4,3,7.35,1
2004,4,3,6.32,1
2004,4,3,5.37,1
2004,4,3,7.05,1
2004,4,3,6.42,1
2004,4,3,6.6,1
2004,4,3,6.65,1
2004,4,3,7.69,1
2004,4,3,7.68,1
2004,4,3,6.16,1
2004,4,3,5.86,1
2004,4,3,6.93,1
2004,4,3,5.5,1
2004,4,3,5.61,1
2004,4,3,6.37,1
2004,4,3,6.57,1
2004,4,3,6.01,1
2004,4,3,5.45,1
2004,4,3,6.17,1
2004,4,3,6.73,1
2004,4,3,6.24,1
2004,4,3,5.88,1
2004,4,3,6.91,1
2004,4,3,6.16,1
2004,4,3,5.6,1
2004,4,3,6.42,1
2004,4,3,5.8,1
2004,4,3,4.93,1
2004,4,3,5.92,1
2004,4,3,5.65,1
2004,4,3,5.71,1
2004,4,3,5.99,1
2004,4,3,5.41,1
2004,4,3,6.61,1
2004,4,3,6.72,1
2004,4,3,5.69,1
2004,4,3,5.84,1
2004,4,3,5.81,1
2004,4,3,5.52,1
2004,4,3,6.14,1
2004,4,3,6.62,1
2004,4,3,5.66,1
2004,4,3,5.82,1
2004,4,3,5.05,1
2004,4,3,5.89,1
2004,4,3,5.99,1
2004,4,3,5.56,1
2004,4,3,5.75,1
2004,4,3,4.44,1
2004,4,3,6.46,1
2004,4,3,6.08,1
2004,4,3,6.99,1
2004,4,3,4.85,1
2004,4,3,5.91,1
2004,4,3,6.88,1
2004,4,3,6.28,1
2004,4,3,5.41,1
2004,4,3,4.34,1
2004,4,3,6.77,1
2004,4,3,5.06,1
2004,4,3,6.76,1
2004,4,3,6.95,1
2004,4,3,6.38,1
2004,4,3,7.53,1
2004,4,3,5.98,1
2004,4,3,6.29,1
2004,4,3,7.92,1
2004,4,3,5.05,1
2004,4,3,5.74,1
2004,4,3,6.02,1
2004,4,3,5.79,1
2004,4,3,5.17,1
2004,4,3,4.29,1
2004,4,3,6.73,1
2004,4,3,6.75,1
2004,4,3,6.11,1
2004,4,3,6.47,1
2004,4,3,7.36,1
2004,4,3,5.5,1
2004,4,3,5.88,1
2004,4,3,5.26,1
2004,4,3,6.07,1
2004,4,3,6.56,1
2004,4,3,4.99,1
2004,4,3,4.75,1
2004,4,3,6.32,1
2004,4,3,4.3,1
2004,4,3,7,1
2004,4,3,5.89,1
2004,4,3,5.8,1
2004,4,3,5.81,1
2004,4,3,6.43,1
2004,4,3,4.07,1
2004,4,3,5.43,1
2004,4,3,7,1
2004,4,3,7.17,1
2004,4,3,6.05,1
2004,4,3,5.41,1
2004,4,3,6.01,1
2004,4,3,5.76,1
2004,4,3,7.28,1
2004,4,3,6.93,1
2004,4,3,6.92,1
2004,4,3,7.17,1
2004,4,3,7.71,1
2004,4,3,6.58,1
2004,4,3,5.41,1
2004,4,3,6.03,1
2004,4,3,5.42,1
2004,4,3,5.44,1
2004,4,3,5.8,1
2004,4,3,6.5,1
2004,4,3,6.71,1
2004,4,3,4.71,1
2004,4,3,4.82,1
2004,4,3,6.54,1
2004,4,3,5.96,1
2004,4,3,6.93,1
2004,4,3,4.5,1
2004,4,3,4.77,1
2004,4,3,4.42,1
2004,4,3,7.29,1
2004,4,3,6.11,1
2004,4,3,6.05,1
2004,4,3,5.83,1
2004,4,3,6.02,1
2004,4,3,6.3,1
2004,4,3,5.57,1
2004,4,3,5.58,1
2004,4,3,5.8,1
2004,4,3,6.69,1
2004,4,3,6.07,1
2004,4,3,6.18,1
2004,4,3,6.71,1
2004,4,3,5.66,1
2004,4,3,4.64,1
2004,4,3,6.65,1
2004,4,3,5.65,1
2004,4,3,6.52,1
2004,4,3,6.24,1
2004,4,3,6.41,1
2004,4,3,5.74,1
2004,4,3,5.28,1
2004,4,3,5.5,1
2004,4,3,5.43,1
