ms,sex,trait_1,trait_2,trait_3,trait_4,trait_5,trait_6,trait_7
1,male,1.696199144,0.773211503,0.493476972,0.523773757,1.026481854,1.517359875,0.437309429
1,male,1.697504429,0.930300267,0.330333799,0.270728511,0.894948533,1.179021791,0.261305085
0,male,1.706813903,0.738681042,0.337423081,0.655155693,0.896862806,1.392182222,0.103490853
1,male,1.762904804,0.800148819,0.367044718,0.706521703,0.913625166,1.361359363,0.290613883
0,male,1.710884451,0.859629698,0.419828279,0.500710914,0.892836165,1.496940848,0.214666499
1,male,1.692737044,0.855098036,0.100676675,0.564643199,0.776867965,1.286349724,0.17602885
0,male,1.701599261,0.908972626,0.388458679,0.694956675,0.813192324,1.410124734,0.097158833
1,male,1.699577882,0.780465663,0.311712785,0.402813275,0.878822947,1.406726177,0.214848368
0,male,1.740621561,0.794038367,0.445963118,0.733759151,0.911949895,1.43278762,0.21798046
0,male,1.725117424,0.815840865,0.255934451,0.508836863,1.003423526,1.414029504,0.285487428
0,male,1.760846868,0.964529441,0.291668687,0.661749904,0.939772861,1.520975577,0.276118323
1,male,1.62132262,0.67094573,0.300705427,0.55673406,0.687210524,1.326035756,0.231475482
0,male,1.602502326,0.630533364,0.307044177,0.368051847,0.783882416,1.275520165,-0.007405705
0,male,1.721079359,0.917834104,0.383094358,0.558542838,0.88654085,1.34375844,0.111496964
0,male,1.744251976,0.82849834,0.351673385,0.542636267,0.917432771,1.442852242,0.178468269
1,male,1.718635094,0.820588096,0.504943521,0.260291775,0.869425486,1.256977855,0.267352408
0,male,1.729705678,0.923432115,0.487422792,0.414144334,0.895835861,1.234105164,0.098135157
0,male,1.769670499,0.950443697,0.337280854,0.534333863,0.834309047,1.320422721,0.099745554
0,male,1.702326798,0.761691522,0.557349145,0.698361811,0.744409999,1.456948796,0.097066644
1,male,1.763447447,0.775573479,0.528362714,0.770738421,0.903387645,1.540985186,0.352564884
1,male,1.686400099,0.98272919,0.405204891,0.485191694,0.808716853,1.235367652,0.221272135
1,male,1.763118584,0.802819688,0.525139985,0.820821489,1.08935457,1.563854071,0.573800855
0,male,1.680008614,0.880037079,0.409907737,0.525316266,0.869517992,1.381716607,0.096790856
1,male,1.704897575,0.818646316,0.341317083,0.628973919,0.824451044,1.425825361,0.154852702
0,male,1.715451071,0.740598559,0.416396634,0.61963541,0.764729381,1.296295038,0.029708686
1,male,1.724969836,0.931034435,0.365005138,0.46768085,1.021098185,1.349644824,0.39827753
0,male,1.70905684,0.805758555,0.233649084,0.449238147,0.78549377,1.41059039,0.082781429
0,male,1.688834771,0.843510778,0.320114629,0.380979882,0.810053729,1.307764355,0.017351425
1,male,1.72419558,0.829899976,0.344947745,0.4869909,0.782518872,1.340914783,0.129433206
0,female,1.796677911,0.831680704,0.290620455,0.489773251,1.132858599,1.518031837,0.939760753
1,female,1.715748137,0.79994096,0.454046616,0.41038838,1.016346902,1.309557494,0.821847795
1,female,1.698806773,0.824353326,0.245051704,0.458791045,0.992151094,1.272668483,0.804735883
0,female,1.75831129,0.829191898,0.34671562,0.342965276,0.894739523,1.203580715,0.486896325
1,female,1.774258711,0.939178343,0.344144914,0.471174627,1.004822653,1.417433049,0.755022786
0,female,1.771670834,0.892753439,0.354102064,0.622472827,1.161124817,1.458413946,0.987155379
0,female,1.811067127,0.996213794,0.291676619,0.523134512,1.100644826,1.442769709,1.05043188
0,female,1.764716851,0.841630253,0.480438665,0.117730925,0.995385281,1.056512808,0.858815209
1,female,1.771537977,0.806097813,0.394331431,0.339162302,1.025125084,1.282081431,0.745835738
0,female,1.814129995,0.993326168,0.224302211,0.580471098,1.039489153,1.577099891,0.695684702
0,female,1.779208941,1.037587591,0.40190064,0.607828226,0.970630951,1.468969882,0.711287723
1,female,1.782148645,0.773723432,0.345203633,0.407193416,0.968788894,1.400459267,0.919075399
1,female,1.767800648,0.865204465,0.432751066,0.220438963,1.001274972,1.119820454,0.572765162
0,female,1.729500329,0.962308375,0.514830276,0.436276078,0.975153807,1.474941472,0.846842759
0,female,1.783216633,0.952025704,0.389931311,0.077709145,0.944330801,1.065170413,0.540257922
1,female,1.771148574,0.924365028,0.361972932,0.455382909,0.991627284,1.303224185,0.760938116
1,female,1.763318205,0.805125631,0.385582667,0.201153218,0.968130898,1.147435528,0.571796752
1,female,1.786634321,0.805808642,0.473753212,0.567217641,1.213263029,1.486446034,1.020269543
1,female,1.774777887,0.857617636,0.525377385,0.480447411,1.00807075,1.335740662,0.938136966
0,female,1.765683844,0.740162043,0.486292735,0.641841335,1.070369203,1.499378031,0.983684545
0,female,1.765709182,0.79743925,0.340434907,0.599649587,1.082145631,1.464737776,0.848772759
1,female,1.789321212,0.870858442,0.446157246,0.469324549,1.082634579,1.459703105,0.772546598
0,female,1.803723838,1.027858689,0.428656484,0.536707332,1.282555561,1.490146115,1.105295249
0,female,1.781749263,0.839883121,0.540219691,0.494188143,1.0400723,1.309647887,0.938414852
1,female,1.835226118,0.866934193,0.338535326,0.716396046,1.056699179,1.540527845,0.619673173
1,female,1.727258286,0.83758271,0.26179156,0.381686289,1.023186252,1.387632533,0.81799069
1,female,1.762274824,0.851366371,0.271819546,0.573011802,1.1124899,1.40325912,0.713179872
1,female,1.792436905,0.87473594,0.443137477,0.615060851,0.956740022,1.478287273,0.647209102
1,female,1.770524636,0.846028012,0.325704181,0.44717986,1.07425259,1.328556661,0.898658634
1,female,1.776862697,0.823054129,0.409285582,0.490606577,1.017471421,1.338635375,0.822049605
0,female,1.763741718,0.737815506,0.236882693,0.569524587,0.924634554,1.401088715,0.646603216
1,female,1.802659338,0.826583052,0.297349113,0.649025941,1.012260452,1.497982244,0.54887451
1,female,1.778217486,0.94297918,0.585134854,0.311939573,1.077547899,1.381756268,0.810277368
0,female,1.773561432,0.955064944,0.282554038,0.4704517,1.01866348,1.347668594,0.783255535
1,female,1.819556778,0.891300698,0.43157995,0.538494058,1.055976715,1.396321431,0.683448319
0,female,1.761843026,0.89673968,0.358173888,0.601462816,0.988029329,1.407183266,0.704915495
0,female,1.807949138,0.893044919,0.259739591,0.595230511,1.012410161,1.414214333,0.717233562
1,female,1.744364824,0.877517434,0.390139156,0.384813031,1.024344284,1.244150289,0.757971918
0,female,1.779611884,0.911616299,0.329763453,0.419773881,1.018954934,1.265420776,0.86928256
1,female,1.763933512,0.798430567,0.311108778,0.434090492,0.971974694,1.21390967,0.657670258
1,female,1.793780815,0.812812585,0.371858435,0.408402338,1.039242609,1.375173041,0.777586568
1,female,1.784857268,0.855347798,0.45441336,0.438001345,1.057624079,1.371960041,0.868720872
1,female,1.817590785,0.841321749,0.425100837,0.38149452,1.123601517,1.496360888,1.009175291
1,female,1.808215509,0.941978075,0.428464352,0.409272684,1.066312416,1.393902883,0.787935523
1,female,1.762456535,0.796948263,0.354971018,0.540713086,0.938983664,1.188996101,0.629495279
1,female,1.822476043,0.899345567,0.547018816,0.820180897,1.164513941,1.716882027,1.270996831
1,female,1.774637848,0.91540411,0.288720082,0.425150296,1.033453685,1.27190977,0.731352442
1,female,1.744176254,0.907466764,0.391685289,0.457555911,0.979337988,1.378707996,0.817577473
1,female,1.77382607,0.807009881,0.361057506,0.458437009,1.020230148,1.353423839,0.803601455
1,female,1.802198118,0.874939002,0.353621153,0.641430032,1.142520799,1.506727178,1.40378204
0,female,1.79178096,0.85895731,0.435678678,0.58935216,1.152733684,1.394621438,1.063008114
1,female,1.750683256,0.928327646,0.550324503,0.056737587,0.996197788,1.179961375,0.68607816
1,female,1.762881361,0.886465282,0.362713437,0.597924634,0.95462097,1.321641032,0.745465888
0,female,1.820958766,0.977374769,0.534778438,0.18987903,1.10299778,1.237883599,0.932864173
0,female,1.779124804,0.9137308,0.402641492,0.462743791,1.057878392,1.345169475,0.821776869
1,female,1.799265522,0.928108604,0.447775651,0.29381664,1.070573029,1.285376403,0.757353939
0,female,1.746928181,0.870501511,0.412196711,0.434324662,1.076762839,1.331737999,0.939323743
1,female,1.82300681,0.873300428,0.428837635,0.564326961,1.057508115,1.48081239,0.857039541
0,female,1.806166114,0.941896874,0.427596355,0.532194734,1.164742932,1.524392138,1.296112691
0,female,1.783811598,0.829898498,0.23963924,0.408916118,1.020125345,1.336618425,0.735593618
1,female,1.792755869,0.832447431,0.43792256,0.490051131,1.187040752,1.476104831,0.919956836
1,female,1.814106558,0.834214331,0.473207423,0.51276629,1.187018388,1.317351816,0.876527717
0,female,1.800902284,0.96724933,0.432240467,0.658424099,1.135183825,1.540621749,1.040265233
1,female,1.767156643,0.747996056,0.460164834,0.378308574,0.993690935,1.268481682,0.738092752
0,female,1.7810943,0.881386034,0.289415629,0.479852435,0.936441489,1.393106455,0.578754118
0,female,1.758909166,0.846117848,0.431887557,0.469432,1.017171976,1.31635023,0.680177088
0,female,1.755106567,0.955553837,0.286010071,0.27599818,0.975676713,1.263377706,0.623749375
0,female,1.773122378,0.855530288,0.317849035,0.538389409,0.958865695,1.404422545,0.789878526
0,female,1.798931,0.826510736,0.408804986,0.584125721,1.028398759,1.371236992,0.82181604
0,female,1.788433125,0.98793731,0.448730622,0.486881079,1.018214147,1.401482052,0.752912245
1,female,1.766792282,0.806393263,0.480491223,0.458873492,1.041652982,1.352764444,0.828541802
0,female,1.755354442,0.90417604,0.431032474,0.504252733,1.104078774,1.493942567,0.984513628
0,female,1.774722851,0.834520908,0.292695965,0.557970664,1.00981544,1.345841108,0.630463855
0,female,1.78190161,0.886037738,0.369760497,0.517037481,1.003873157,1.255072139,0.670210426
0,female,1.858009585,0.941257737,0.566941276,0.742740794,1.178245222,1.577681572,1.379152157
1,female,1.796732304,0.959036758,0.392064832,0.420145211,1.016361773,1.308853953,0.969578687
0,female,1.787562146,0.841708072,0.284891925,0.495275174,1.07493739,1.402551686,0.838731657
0,female,1.792649282,0.853774927,0.451726098,0.61593952,1.180127236,1.520891341,1.241957404
0,female,1.814886148,1.019713035,0.442591425,0.630759028,1.080877179,1.455563529,0.617515975
0,female,1.775290264,0.831321849,0.40362428,0.403327971,1.027222244,1.266506505,0.876535108
0,female,1.783111797,0.815989126,0.326333588,0.505387856,1.005010388,1.386738588,0.733185071
1,female,1.760089986,0.753928465,0.271662652,0.589719194,1.034051969,1.36794063,0.614290276
0,female,1.814198858,0.956697723,0.395465768,0.588281135,0.946025712,1.46598374,0.597053137
1,female,1.756771272,0.811718117,0.487764168,0.123562197,1.041861191,1.156963217,0.740582656
1,female,1.81484723,0.89173734,0.371494834,0.578931599,0.977778438,1.411378747,0.647837967
1,female,1.72931279,0.777768576,0.483397867,0.247780688,1.10906179,1.272753424,0.919453806
0,female,1.745094637,0.794328876,0.338701645,0.356799383,0.86744859,1.142767217,0.439075239
0,female,1.783786663,0.869236318,0.341748394,0.522468093,1.137967263,1.351782152,0.791207701
0,female,1.783351347,0.797828639,0.37978255,0.643897051,1.038188521,1.454840741,0.907430882
1,female,1.737740178,0.852619094,0.410336739,0.331419164,0.897157594,1.196188603,0.639048463
1,female,1.736711537,0.796132669,0.279649355,0.316401535,0.860351613,1.114329895,0.510383877
0,female,1.812754927,0.873820584,0.50895569,0.614420617,1.080515537,1.523655604,1.043687215
0,female,1.734936657,0.825849232,0.527896756,0.026639872,1.038676829,1.102790579,0.664240636
1,female,1.764897189,0.774738834,0.260440352,0.357236098,0.94709101,1.243112004,0.753163175
0,female,1.827422962,0.98950824,0.467293025,0.737497763,1.300815575,1.587811199,1.143173
0,female,1.711809478,0.788160766,0.167866813,0.344088907,0.818105068,1.115529012,0.413035133
0,female,1.74900658,0.878847898,0.503963077,0.253652351,1.078533424,1.251274177,0.884016259
0,female,1.712757315,0.790419279,0.066353545,0.398876362,0.910431145,1.305961939,0.742901665
0,female,1.787730869,0.88062464,0.425860433,0.432166741,1.141687904,1.38890204,1.097701639
1,female,1.777947385,0.840615424,0.258648085,0.575590142,0.989538921,1.449340868,0.778567271
1,female,1.720060459,0.922902693,0.286998761,0.228948128,0.929078273,1.196575988,0.587529179
0,female,1.783807417,0.885584221,0.392158448,0.427857349,0.896182971,1.33947243,0.400941819
1,female,1.78570605,0.764958242,0.278907596,0.538368239,1.110898747,1.399782273,0.980420845
0,female,1.810992226,1.026560961,0.410128992,0.651829171,1.030171626,1.330181597,0.819737759
1,female,1.775635622,0.858169736,0.472800565,0.602766584,1.000398976,1.516728181,0.8950012
1,female,1.755283508,0.732593373,0.345674265,0.332359672,0.980498935,1.185377315,0.530757566
0,female,1.768651913,0.879396521,0.333934151,0.536581022,0.978155204,1.362959427,0.807443526
1,female,1.772043787,0.912079867,0.358486553,0.359421531,1.005602347,1.282002024,0.866840748
1,female,1.808066774,0.928365294,0.334554856,0.594615145,1.117489949,1.428065015,1.338010008
1,female,1.751862884,0.851103271,0.463347151,0.288463391,1.025552636,1.269779692,0.899291325
0,female,1.742934705,0.851775305,0.156896164,0.527651158,0.963948307,1.265082571,0.557553935
0,female,1.758291214,0.979714743,0.578441733,0.115422628,1.107542012,1.120078285,1.0295305
1,female,1.814407175,0.817846327,0.430599816,0.498785575,1.094232969,1.455554526,0.9576959
1,female,1.706384808,0.751212832,0.308520101,0.385572864,0.955598596,1.293525871,0.936779436
0,female,1.783266589,0.961189743,0.253165425,0.383892128,0.918958648,1.191014469,0.516439974
1,female,1.743849799,0.831195814,0.443324817,0.178760442,0.965953481,1.100970816,0.891257866
0,female,1.750045707,0.85027693,0.394967658,0.517274917,1.133911903,1.433822525,1.066506713
0,female,1.766429916,1.012959575,0.238578172,0.541711624,0.997396208,1.361504353,0.691203842
1,female,1.807461736,0.870652114,0.435706646,0.42474866,1.060035695,1.323670447,0.848253627
1,male,1.731466992,0.807332743,0.448740065,0.58224373,0.872709176,1.459827547,0.1898927
0,male,1.645895921,0.702388263,0.401506855,0.351338911,0.823542767,1.294931166,0.063244549
1,male,1.747405663,0.903798471,0.230010221,0.487384612,0.836456358,1.31537509,0.103844904
1,male,1.752588779,0.831894076,0.59393322,0.787912336,0.993953049,1.527793717,0.366175473
1,male,1.662020834,0.866150355,0.408649741,0.488617661,0.832818575,1.283799657,0.203801305
1,male,1.725067832,0.800164415,0.505072859,0.52042633,1.065472898,1.491617909,0.393816445
0,male,1.758452786,0.728671369,0.472861609,0.677104423,0.910783138,1.432286589,0.213014552
1,male,1.677208023,0.666335099,0.185260277,0.655527345,0.740898935,1.413345493,0.149246502
1,male,1.688917591,0.774389256,0.430288194,0.687997266,0.85276025,1.498982402,0.329758634
1,male,1.665691489,0.842055561,0.423983423,0.535938562,0.880641651,1.420175902,0.275520842
0,male,1.75319235,0.724812283,0.434151675,0.580019447,0.877678835,1.415427397,0.185713931
0,male,1.748317175,0.92266756,0.338193359,0.567500782,0.858344863,1.357747185,0.202430613
0,male,1.715147831,0.788118704,0.51645513,0.609564292,0.913888598,1.402554934,0.264118546
1,male,1.711572942,0.772399714,0.364818721,0.70276953,0.807723565,1.416994231,0.216439109
0,male,1.647751149,0.802205663,0.262731037,0.358868483,0.816099967,1.323850157,0.039289208
0,male,1.732597017,0.818840832,0.55930615,0.677382071,0.936629004,1.606618699,0.34618431
0,male,1.634484726,0.806553355,0.316359596,0.360664102,0.817013175,1.302367811,0.003165869
0,male,1.715027853,0.810524916,0.317778557,0.564519259,1.068164185,1.435273261,0.400314918
0,male,1.775300402,0.828388508,0.546675115,0.814218402,0.999761242,1.526160605,0.358080275
1,male,1.750846996,0.964795754,0.512442645,0.628121372,0.87698953,1.518841531,0.313726637
0,male,1.73531154,0.913948671,0.353730796,0.42362547,0.780612078,1.351615389,0.074103962
0,male,1.731803745,0.822559489,0.272521685,0.537222507,0.85851965,1.430942193,0.135047409
0,male,1.754870247,0.97023769,0.320077082,0.501657092,0.814870962,1.262110626,0.016470948
1,male,1.681409237,0.757165679,0.347765567,0.641546233,0.737276626,1.503072848,0.174040057
0,male,1.689875051,0.812616498,0.405884184,0.588241851,0.931623973,1.338163831,0.256354947
1,male,1.643795123,0.658623938,0.374371577,0.622483959,0.820604919,1.313419302,0.203934421
0,male,1.732484538,0.889150365,0.658600914,0.751016925,1.013678215,1.561223093,0.343197415
0,male,1.731953921,0.85281851,0.476373436,0.667065186,0.992315494,1.497709792,0.289082079
0,male,1.663225859,0.82556184,0.253075273,0.342240528,0.813370965,1.127007775,0.197042296
1,male,1.713669449,0.909007941,0.404779459,0.479481189,0.972685844,1.373409766,0.243790663
0,male,1.735116477,0.814142399,0.251834864,0.688636385,0.832831667,1.423532201,0.095754763
1,male,1.728783123,0.809059792,0.31487731,0.642357337,0.880356991,1.390343199,0.140005522
0,male,1.707191888,0.799254309,0.314010394,0.454845205,0.772866521,1.237681516,0.051602368
1,male,1.704142125,0.767882104,0.319802744,0.540719607,0.799372767,1.440635756,0.190617352
0,male,1.709898967,0.908223885,0.336328745,0.538625371,0.822702089,1.390265592,0.093560626
0,male,1.720734769,0.850579152,0.380346141,0.571198531,0.934951986,1.430493604,0.281159776
0,male,1.798086843,0.879141475,0.47573527,0.874451062,0.984242336,1.508699384,0.306639483
0,male,1.7305902,0.926733343,0.620631061,0.779893284,0.984570194,1.561596021,0.305110705
0,male,1.698456681,0.971547594,0.440919774,0.711929285,0.883252667,1.38780474,0.190631665
0,male,1.766832634,0.789207256,0.460228482,0.791763209,0.973286316,1.55560743,0.316958254
1,male,1.647036902,0.755695923,0.413806283,0.591626079,0.875847691,1.507889941,0.323228302
0,male,1.69286458,0.747417731,0.419725643,0.571276,0.893091913,1.446953497,0.226285665
1,male,1.676210844,0.8247757,0.424938147,0.641560967,0.765513709,1.376190139,0.157772465
